17148201,0.40329775
17148202,0.3937742
17148203,0.53048843
17148204,0.26533225
17148205,0.2156503
17148206,0.34742516
17148207,0.31401405
17148208,0.24363895
17148209,0.41595063
17148210,0.5828223
17148301,0.11802099
17148302,0.09142815
17148303,0.27198112
17148304,0.6282324
17148305,0.36088896
17148306,0.15205881
17148307,0.18415903
17148308,0.058257014
17148309,0.18255216
17148310,0.4863357
17148311,0.17592584
17148312,0.3617241
17148313,0.034946125
17148314,0.29313883
17148315,0.08993424
17148316,0.1176891
17148317,0.055118505
17148401,0.20017055
17148402,0.5068761
17148403,0.26555288
17148404,0.2525804
17148405,0.27608165
17148406,0.24236149
17148407,0.35196304
17148408,0.39513972
17148409,0.39418536
17148410,0.21681938
17148501,0.40749738
17148502,0.35461974
17148503,0.42087916
17148504,0.22553383
17148505,0.6063686
17148506,0.62964165
17148507,0.50309366
17148508,0.28632563
17148509,0.2703957
17148601,0.13464226
17148602,0.05701054
17148603,0.09604833
17148604,0.2982201
17148605,0.5457656
17148606,0.12532556
17148607,0.27092564
17148608,0.11551634
17148609,0.14396031
17148610,0.087714024
17148611,0.19542265
17148612,0.31500676
17148613,0.25648272
17148614,0.11552116
17148615,0.047848918
17148616,0.103819326
17148617,0.05696993
17148618,0.07278215
17148619,0.12906426
17148620,0.046751067
17148621,0.08427576
17148622,0.32660955
17148623,0.28906938
17148624,0.4582565
17148625,0.31186926
17148626,0.2017149
17148627,0.06952817
17148628,0.08654614
17148629,0.030032594
17148701,0.33652207
17148702,0.60557187
17148703,0.5595083
17148704,0.536465
17148705,0.1917886
17148706,0.1473973
17148707,0.8294164
17148708,0.5782218
17148709,0.77077967
17148710,0.6392183
17148711,0.4406937
17148712,0.15941247
17148713,0.08450142
17148714,0.13610037
17148715,0.053891823
17148716,0.41684645
17148717,0.17817184
17148718,0.58700305
17148719,0.26416633
17148720,0.16370444
17148721,0.5754569
17148801,0.17166942
17148802,0.28441507
17148803,0.2654333
17148804,0.20978078
17148805,0.21049377
17148806,0.1405775
17148807,0.31892648
17148808,0.5962112
17148809,0.4017407
17148901,0.83985883
17148902,0.09414451
17148903,0.56964165
17148904,0.063071094
17148905,0.68964565
17148906,0.05629937
17148907,0.30023986
17148908,0.6597665
17148909,0.7527718
17148910,0.307602
17148911,0.13831177
17148912,0.2178053
17148913,0.29173356
17148914,0.112054
17148915,0.10426433
17148916,0.0792776
17148917,0.030579045
17148918,0.6994599
17148919,0.1519532
17149001,0.55071074
17149002,0.50573677
17149003,0.59230447
17149004,0.7439135
17149005,0.78921247
17149006,0.28998035
17149007,0.36068788
17149008,0.5051824
17149009,0.36420634
17149010,0.61053586
17149011,0.22534513
17149012,0.44840524
17149013,0.47670627
17149014,0.55839264
17149015,0.46859103
17149016,0.33157784
17149101,0.8439604
17149102,0.3588297
17149103,0.14814308
17149104,0.40882438
17149105,0.21907791
17149106,0.09243679
17149107,0.43406886
17149108,0.24347235
17149109,0.15445127
17149110,0.3234862
17149111,0.108169034
17149112,0.4364518
17149113,0.43532833
17149114,0.13904569
17149115,0.241769
17149116,0.4187777
17149117,0.074206635
17149118,0.42713994
17149119,0.09482673
17149120,0.124389224
17149201,0.08183394
17149202,0.16307285
17149203,0.51818496
17149204,0.3221137
17149205,0.045000028
17149206,0.17680328
17149207,0.72830856
17149208,0.64772373
17149209,0.098489456
17149301,0.11191745
17149302,0.06845399
17149303,0.38390794
17149304,0.13022217
17149305,0.6263105
17149306,0.062406205
17149307,0.04976878
17149308,0.48198175
17149309,0.1834489
17149310,0.10039046
17149311,0.39186674
17149312,0.07991826
17149313,0.5632854
17149314,0.0713999
17149315,0.04367421
17149316,0.10937947
17149317,0.029564602
17149318,0.24857205
17149319,0.04729172
17149401,0.0973767
17149402,0.05750323
17149403,0.11470279
17149404,0.07296851
17149405,0.15825123
17149406,0.102346584
17149407,0.22249065
17149408,0.11965328
17149501,0.03069338
17149502,0.62613785
17149503,0.043566182
17149504,0.024839384
17149505,0.088144034
17149506,0.048906043
17149507,0.19650592
17149508,0.191347
17149509,0.15714616
17149510,0.27336442
17149511,0.08743803
17149512,0.18167503
17149513,0.017250173
17149514,0.016046064
17149515,0.17411049
17149516,0.16701457
17149517,0.014149008
17149518,0.05227687
17149519,0.076175034
17149520,0.062051594
17149601,0.6240238
17149602,0.46747485
17149603,0.15956114
17149604,0.6507531
17149605,0.8749195
17149606,0.2677759
17149607,0.5939947
17149608,0.53605497
17149609,0.63569957
17149701,0.541212
17149702,0.20589383
17149703,0.541212
17149704,0.16730843
17149705,0.25512457
17149706,0.25105524
17149707,0.50742143
17149708,0.23970744
17149709,0.77329093
17149801,0.17265657
17149802,0.18651387
17149803,0.96425724
17149804,0.855882
17149805,0.41150507
17149806,0.6376405
17149807,0.2981159
17149808,0.84057707
17149809,0.92839074
17149810,0.034757424
17149901,0.3458482
17149902,0.43545985
17149903,0.06993265
17149904,0.28735405
17149905,0.2496678
17149906,0.2154934
17149907,0.16574633
17149908,0.5473741
17149909,0.25744924
17149910,0.24376214
17149911,0.100159824
17149912,0.10506275
17149913,0.05457498
17149914,0.02908555
17149915,0.060388207
17149916,0.030820314
17149917,0.05490566
17149918,0.47309926
17149919,0.16738738
17149920,0.052140076
17149921,0.32252336
17149922,0.31598142
17149923,0.09172227
17150001,0.07428083
17150002,0.04998891
17150003,0.018493723
17150004,0.053307872
17150005,0.09491476
17150006,0.023805212
17150007,0.046752747
17150008,0.15624118
17150009,0.25017038
17150010,0.3510952
17150011,0.34862405
17150012,0.15810078
17150013,0.52090174
17150014,0.42998418
17150015,0.45640445
17150016,0.25752175
17150017,0.42373452
17150018,0.20814364
17150019,0.4399118
17150020,0.19470452
17150021,0.26268238
17150101,0.2997835
17150102,0.51839507
17150103,0.28666833
17150104,0.07290156
17150105,0.2671562
17150106,0.24886021
17150107,0.3040758
17150108,0.47699338
17150109,0.41127685
17150110,0.23331621
17150111,0.24157725
17150112,0.29921037
17150113,0.5276921
17150114,0.23679936
17150115,0.45031944
17150201,0.28965047
17150202,0.34752357
17150203,0.41545334
17150204,0.440676
17150205,0.20612746
17150206,0.36718285
17150207,0.42725655
17150208,0.19320728
17150209,0.5816208
17150210,0.45015705
17150301,0.024394702
17150302,0.11571553
17150303,0.20280883
17150304,0.27259976
17150305,0.17766102
17150306,0.31021008
17150307,0.28217122
17150308,0.5128468
17150309,0.31021008
17150310,0.30449927
17150311,0.40325496
17150312,0.5001552
17150313,0.19735257
17150314,0.21011387
17150315,0.18541443
17150316,0.049709935
17150317,0.04640755
17150401,0.04929658
17150402,0.545515
17150403,0.008245096
17150404,0.034345616
17150405,0.06226697
17150406,0.62575704
17150407,0.4457765
17150408,0.4847678
17150409,0.35840872
17150410,0.6138378
17150411,0.08435498
17150412,0.20878515
17150413,0.31765622
17150414,0.20749915
17150415,0.50630814
17150416,0.08308598
17150417,0.089924976
17150418,0.14095762
17150419,0.5859681
17150420,0.1925273
17150421,0.34574112
17150422,0.07679989
17150423,0.2183353
17150501,0.025876336
17150502,0.1670783
17150503,0.19635564
17150504,0.09342045
17150505,0.21063347
17150506,0.016940227
17150507,0.014705914
17150508,0.14058752
17150509,0.0129338335
17150510,0.037811156
17150511,0.44114938
17150512,0.1576611
17150513,0.39469594
17150514,0.030817796
17150515,0.42822245
17150516,0.10975606
17150517,0.48963204
17150518,0.0925668
17150519,0.28234458
17150520,0.04966549
17150521,0.02395209
17150522,0.02656009
17150523,0.017540485
17150601,0.829506
17150602,0.5135114
17150603,0.18611424
17150604,0.12452763
17150605,0.3439383
17150606,0.4274172
17150607,0.71874434
17150608,0.72173864
17150609,0.09510821
17150610,0.5741765
17150701,0.18996508
17150702,0.75326616
17150703,0.43218768
17150704,0.53398794
17150705,0.55008054
17150706,0.32543766
17150707,0.44889286
17150708,0.49271715
17150709,0.6351129
17150710,0.6203691
17150711,0.21317412
17150712,0.07437039
17150713,0.10692599
17150714,0.12860538
17150715,0.096720144
17150716,0.027913194
17150717,0.4402576
17150718,0.0944129
17150719,0.1456169
17150720,0.13372986
17150801,0.20263256
17150802,0.32232735
17150803,0.16822727
17150804,0.30345193
17150805,0.5226301
17150806,0.16786471
17150807,0.4709432
17150808,0.5347311
17150809,0.34098977
17150810,0.29382297
17150901,0.324062
17150902,0.6650811
17150903,0.6494813
17150904,0.055646833
17150905,0.08176965
17150906,0.047559544
17150907,0.07613109
17150908,0.04771002
17150909,0.107578374
17150910,0.5824183
17150911,0.1377357
17150912,0.18797278
17150913,0.8798383
17150914,0.43468028
17150915,0.28144282
17150916,0.13950565
17150917,0.52117616
17150918,0.28487566
17150919,0.5214943
17150920,0.29779947
17151001,0.36305645
17151002,0.2400829
17151003,0.009363499
17151004,0.25333044
17151005,0.5492689
17151006,0.5243143
17151007,0.59079605
17151008,0.5668151
17151009,0.017170874
17151010,0.014749026
17151011,0.24845524
17151012,0.3838943
17151013,0.5073692
17151014,0.049307674
17151015,0.4171949
17151016,0.08897059
17151017,0.14603812
17151018,0.049637936
17151019,0.6022463
17151020,0.32649127
17151021,0.55168873
17151022,0.027342163
17151023,0.06932071
17151024,0.007865658
17151101,0.07596706
17151102,0.08034722
17151103,0.2434529
17151104,0.04455828
17151105,0.7694937
17151106,0.114833295
17151107,0.12984662
17151108,0.13426098
17151201,0.010139615
17151202,0.24167933
17151203,0.2053026
17151204,0.0193997
17151205,0.039100993
17151206,0.010248085
17151207,0.20658848
17151208,0.009348796
17151209,0.56929517
17151210,0.3180272
17151211,0.655967
17151212,0.56788427
17151213,0.06346007
17151214,0.18445171
17151215,0.22198845
17151216,0.17612548
17151217,0.07273028
17151218,0.33132356
17151219,0.009400988
17151220,0.0120122945
17151221,0.18720059
17151301,0.20582923
17151302,0.37072977
17151303,0.062792405
17151304,0.74520224
17151305,0.24545348
17151306,0.389164
17151307,0.060720965
17151308,0.16189738
17151309,0.2466351
17151310,0.2918552
17151401,0.2521783
17151402,0.12331791
17151403,0.39748633
17151404,0.40083688
17151405,0.2388921
17151406,0.30473676
17151407,0.1362687
17151408,0.21695472
17151409,0.75522846
17151410,0.15689817
17151411,0.2335782
17151412,0.120832056
17151413,0.16839276
17151414,0.18162802
17151415,0.13151453
17151416,0.16622922
17151417,0.0999287
17151418,0.35987824
17151419,0.69282156
17151420,0.10743656
17151421,0.5986433
17151422,0.49924576
17151423,0.39142033
17151424,0.44360343
17151501,0.3971826
17151502,0.08622544
17151503,0.36842608
17151504,0.14042473
17151505,0.6541012
17151506,0.21666764
17151507,0.22191563
17151508,0.40825737
17151509,0.5628064
17151510,0.35420474
17151601,0.46897283
17151602,0.14857326
17151603,0.84023166
17151604,0.7978536
17151605,0.6977861
17151606,0.55274576
17151607,0.23639454
17151608,0.4737918
17151609,0.62175685
17151610,0.20283197
17151701,0.365281
17151702,0.19569367
17151703,0.21421207
17151704,0.2182693
17151705,0.21422179
17151706,0.25415272
17151707,0.22454524
17151708,0.23077163
17151709,0.510908
17151710,0.24273627
17151711,0.14917792
17151712,0.23575288
17151713,0.1761283
17151714,0.221496
17151715,0.11863717
17151716,0.16467185
17151717,0.39226457
17151718,0.1705889
17151719,0.1225826
17151720,0.30592364
17151721,0.3073591
17151801,0.12557974
17151802,0.060496915
17151803,0.044800926
17151804,0.1219875
17151805,0.09714191
17151806,0.053548492
17151807,0.06365101
17151808,0.07111686
17151809,0.38436148
17151810,0.40446338
17151811,0.08581643
17151812,0.12218319
17151813,0.060876936
17151814,0.13995166
17151815,0.090725556
17151816,0.05571172
17151817,0.15285529
17151818,0.1539893
17151819,0.11522089
17151820,0.039378565
17151821,0.023698037
17151901,0.048678525
17151902,0.66714174
17151903,0.045353044
17151904,0.55090654
17151905,0.5055978
17151906,0.88103247
17151907,0.30532977
17151908,0.56569874
17151909,0.1726525
17151910,0.020928554
17152001,0.2011543
17152002,0.036164746
17152003,0.0595088
17152004,0.47477213
17152005,0.47477213
17152006,0.3593853
17152007,0.3720187
17152008,0.08396703
17152009,0.046104085
17152010,0.1937448
17152011,0.178955
17152012,0.13069727
17152013,0.08059415
17152014,0.3303438
17152015,0.07779081
17152016,0.42909783
17152017,0.19492862
17152018,0.14674126
17152019,0.10310143
17152020,0.42190602
17152021,0.19295466
17152022,0.14005639
17152023,0.16782092
17152101,0.3386916
17152102,0.24112806
17152103,0.6516004
17152104,0.34808096
17152105,0.41757354
17152106,0.2742714
17152107,0.31004998
17152108,0.30135334
17152109,0.087610014
17152201,0.6590188
17152202,0.5260162
17152203,0.2755644
17152204,0.17256679
17152205,0.30736434
17152206,0.6100103
17152207,0.4085379
17152208,0.5748353
17152301,0.15890148
17152302,0.23725002
17152303,0.46710116
17152304,0.6912248
17152305,0.3717059
17152306,0.43904072
17152307,0.3789374
17152308,0.34472317
17152309,0.10560185
17152310,0.56523705
17152311,0.5258932
17152312,0.07816692
17152313,0.08523582
17152314,0.28288525
17152315,0.14160818
17152316,0.18656118
17152317,0.110958286
17152318,0.5431426
17152319,0.6306319
17152320,0.5630208
17152321,0.050443683
17152322,0.24063334
17152401,0.29813993
17152402,0.42003357
17152403,0.3835222
17152404,0.33946428
17152405,0.6963672
17152406,0.3604897
17152407,0.28289562
17152408,0.21936274
17152501,0.21674064
17152502,0.5594303
17152503,0.22904535
17152504,0.34463766
17152505,0.5943745
17152506,0.44109824
17152507,0.067207955
17152508,0.06868309
17152509,0.36645803
17152601,0.19791521
17152602,0.4450541
17152603,0.3333106
17152604,0.057185054
17152605,0.08528848
17152606,0.56041354
17152607,0.63565415
17152608,0.4816166
17152609,0.3118
17152610,0.17062385
17152611,0.27902755
17152612,0.5499938
17152613,0.12220849
17152614,0.35983595
17152615,0.19455267
17152616,0.12258773
17152617,0.24013065
17152618,0.21283883
17152619,0.03594905
17152701,0.6488094
17152702,0.120740786
17152703,0.2959728
17152704,0.09331874
17152705,0.36147037
17152706,0.097412586
17152707,0.26880434
17152708,0.2175396
17152709,0.3609343
17152710,0.6371269
17152801,0.5731064
17152802,0.55156773
17152803,0.28244925
17152804,0.15578574
17152805,0.24355055
17152806,0.18105537
17152807,0.15556464
17152808,0.3509705
17152809,0.097991444
17152901,0.3344692
17152902,0.41625828
17152903,0.70899373
17152904,0.38232645
17152905,0.46343943
17152906,0.6027359
17152907,0.32799014
17152908,0.42182225
17152909,0.5064815
17152910,0.3415242
17152911,0.033909325
17152912,0.15201515
17152913,0.1541368
17152914,0.05393126
17152915,0.117772244
17152916,0.3580471
17152917,0.12921901
17152918,0.021803971
17152919,0.35848576
17152920,0.34958854
17152921,0.11946954
17152922,0.021396207
17153001,0.012987495
17153002,0.036865126
17153003,0.1811698
17153004,0.26069883
17153005,0.39356816
17153006,0.26419988
17153007,0.2902449
17153008,0.3210184
17153009,0.36495757
17153010,0.35495433
17153011,0.101799145
17153012,0.19661139
17153013,0.024140071
17153014,0.020249415
17153015,0.009999711
17153016,0.043111283
17153017,0.067192696
17153018,0.028824426
17153019,0.091589764
17153020,0.32565913
17153021,0.62643975
17153101,0.035309914
17153102,0.10609786
17153103,0.09577286
17153104,0.11886902
17153105,0.022925489
17153106,0.044818968
17153107,0.050751876
17153108,0.055583086
17153109,0.11447167
17153110,0.18826833
17153111,0.06237088
17153112,0.06220965
17153113,0.06768355
17153114,0.095815524
17153115,0.08025609
17153116,0.041391574
17153117,0.16362877
17153118,0.03774441
17153119,0.17735505
17153120,0.036542304
17153201,0.10333386
17153202,0.08955733
17153203,0.03232029
17153204,0.026838915
17153205,0.019969225
17153206,0.19015013
17153207,0.06059776
17153208,0.018482452
17153209,0.12965935
17153210,0.007659102
17153211,0.010141348
17153212,0.01370996
17153213,0.17080848
17153214,0.075588174
17153215,0.08724357
17153216,0.14922793
17153217,0.087118156
17153218,0.03450538
17153219,0.05434652
17153301,0.26976803
17153302,0.27224687
17153303,0.13467677
17153304,0.2241607
17153305,0.28174788
17153306,0.60115695
17153307,0.4332452
17153308,0.35452548
17153309,0.3601059
17153401,0.25491896
17153402,0.20217997
17153403,0.48413947
17153404,0.33132875
17153405,0.18640794
17153406,0.4945558
17153407,0.2758183
17153408,0.29395214
17153409,0.15036064
17153410,0.10228152
17153411,0.55922705
